input_row_key,input_company_name,candidate_name,candidate_website,score,is_best_match
68,BCD TRAVEL ASIA PACIFIC PTE. LTD.,BCD Planet,bcdplanet.com,38.77,False
68,BCD TRAVEL ASIA PACIFIC PTE. LTD.,BCD Engineering Services,,34.04,False
68,BCD TRAVEL ASIA PACIFIC PTE. LTD.,BCD,bcdtravel.com,39.27,False
68,BCD TRAVEL ASIA PACIFIC PTE. LTD.,Asia Pacific Travel Limited.,asiapacifictravel.info,49.39,False
68,BCD TRAVEL ASIA PACIFIC PTE. LTD.,BCD Engineering,bcdglobal.com.sg,74.96,True
69,BCD N.V.,Advito,advito.com,35.36,False
69,BCD N.V.,BCD,bcdtravel.com,60.0,False
69,BCD N.V.,BCD Holdings N.V.,,38.93,False
69,BCD N.V.,BCD Group,bcdgroup.com,67.27,True
69,BCD N.V.,BCD Cybersecurity,bcdsecurity.nl,61.85,False
70,BEAT A/S,Beat Film,beatfilm.dk,78.53,False
70,BEAT A/S,Beat,beat.dk,97.65,True
70,BEAT A/S,Beata’s hundeklip,,31.27,False
70,BEAT A/S,BEAT København V,,40.0,False
70,BEAT A/S,BEAT ME EVENTS,beatme.dk,70.56,False
71,"Beijing Dynamic Power Co., Ltd",Beijing High-tech Dynamic Power Co. Ltd.,htdp.com.cn,88.14,True
71,"Beijing Dynamic Power Co., Ltd",Power Co. Ltd.,hnbfpower.com,54.37,False
71,"Beijing Dynamic Power Co., Ltd",Beijing Dynamic Power Co. Ltd Myanmar Branch,dpc.com.cn,84.81,False
71,"Beijing Dynamic Power Co., Ltd",Beijing Electric Power Hospital-Emergency Treatment,,39.75,False
71,"Beijing Dynamic Power Co., Ltd",Beijing Dynamic Power Co. Ltd.,xaqylm.com,66.28,False
72,BIGID INC.,NxtGen Marketing Professionals,nxtgen.nl,38.33,False
72,BIGID INC.,BigID,bigid.me,61.67,True
72,BIGID INC.,BiGiD,bigid-engineering.de,46.67,False
72,BIGID INC.,BigID,bigid.com,61.67,True
72,BIGID INC.,Bigid Marketing Agency,bigid.com.ua,47.5,False
73,Binkies Holding B.V.,Binkies,binkiesdenhaag.nl,76.18,False
73,Binkies Holding B.V.,Binkies 3D,binkies3d.com,60.28,False
73,Binkies Holding B.V.,Binkies,binkies.nl,80.89,True
73,Binkies Holding B.V.,Konijnenhotel Binkies,konijnenhotelbinkies.nl,60.53,False
73,Binkies Holding B.V.,Babes en Binkies,babesenbinkies.nl,66.42,False
74,BLACKWOOD SEVEN A/S,Blackwood Academy,blackwood-academy.com,54.83,False
74,BLACKWOOD SEVEN A/S,Blackwood Seven Germany GmbH,,31.44,False
74,BLACKWOOD SEVEN A/S,BlackWood,blackwood.vc,70.71,False
74,BLACKWOOD SEVEN A/S,Blackwood Seven,blackwoodseven.com,82.9,True
74,BLACKWOOD SEVEN A/S,Blackwood Forge v Rasmus Frie,,37.86,False
75,Blom Soefeldt - Erhvervspsykologisk radgivning,Blom Peter,,24.73,False
75,Blom Soefeldt - Erhvervspsykologisk radgivning,Blom Søefeldt - Erhvervspsykologisk Rådgivning,blomsoefeldt.dk,97.01,True
75,Blom Soefeldt - Erhvervspsykologisk radgivning,Søren Ikast Pedersen - Erhvervspsykologisk Rådgivning ApS.,,42.69,False
75,Blom Soefeldt - Erhvervspsykologisk radgivning,Erhvervspsykologisk Rådgivning ApS.,annejacobsen.dk,69.88,False
75,Blom Soefeldt - Erhvervspsykologisk radgivning,Psykologisk Rådgivning cand. psych. Manfred Franke,,29.85,False
76,BOOST AI AS,BoostAI,boostai.be,53.97,False
76,BOOST AI AS,Boost-AI,burst-ai.co.uk,48.85,False
76,BOOST AI AS,Boost,boost.ai,74.33,True
76,BOOST AI AS,BoostAI,boostai.at,53.97,False
76,BOOST AI AS,BoostAI,boostai.ch,53.97,False
77,Bording Danmark A/S,Bording Dannmark A/S.,julemaerkelotteri.dk,80.56,False
77,Bording Danmark A/S,Bording Group,bordinggroup.com,62.02,False
77,Bording Danmark A/S,Bording Central,bordingcentral.dk,86.73,False
77,Bording Danmark A/S,Bording Danmark,bording.dk,88.15,True
77,Bording Danmark A/S,Bording Instore Danmark A/S.,,44.56,False
78,Braathens Regional Airways AB,Braathens Regional AB.,,32.94,False
78,Braathens Regional Airways AB,Braathens,braathens.com,58.75,False
78,Braathens Regional Airways AB,BRA,flygbra.se,71.56,True
78,Braathens Regional Airways AB,BRAATHENS REGIONAL AIRWAYS AB.,,52.32,False
78,Braathens Regional Airways AB,Braathens IT,braathensit.com,48.9,False
79,BRAINCHILD COMMUNICATIONS PAKISTAN (PVT.) LIMITED,Munir Sukhtian International,sukhtian-international.com,56.38,False
79,BRAINCHILD COMMUNICATIONS PAKISTAN (PVT.) LIMITED,Brainchild Compositions,,32.22,False
79,BRAINCHILD COMMUNICATIONS PAKISTAN (PVT.) LIMITED,Brainchild Communications Pakistan,brainchild.net,73.74,True
79,BRAINCHILD COMMUNICATIONS PAKISTAN (PVT.) LIMITED,B. Braun,bbraun.pk,72.58,False
79,BRAINCHILD COMMUNICATIONS PAKISTAN (PVT.) LIMITED,Brain Child Communications,,36.67,False
80,Brobizz A/S,Specialsport Guide,specialsportguide.com,43.01,False
80,Brobizz A/S,Femern,femern.com,51.93,False
80,Brobizz A/S,Brobizz,brobizz.com,83.26,True
80,Brobizz A/S,BogholderiHuset,bogholderihuset.dk,65.48,False
80,Brobizz A/S,DMTS - Dansk Medicoteknisk Selskab,dmts.dk,50.11,False
81,BUNDGAARD KOLETEKNIK. VEJLE A/S,Bundgaard Køleteknik A/S.,,52.86,False
81,BUNDGAARD KOLETEKNIK. VEJLE A/S,Bundgaard Køleteknik,,40.41,False
81,BUNDGAARD KOLETEKNIK. VEJLE A/S,Alsøer Catering v Henrik Landbo Bundgaard Alsøer,,23.16,False
81,BUNDGAARD KOLETEKNIK. VEJLE A/S,Christian Bundgaard,bundgaard.io,58.05,True
81,BUNDGAARD KOLETEKNIK. VEJLE A/S,Tbk Flisebelægning v Torben Bundgaard Knudsen,,25.35,False
82,Bynder Holding B.V.,Holding Kalden Projects,,35.24,False
82,Bynder Holding B.V.,GatherContent,bynder.com,53.0,False
82,Bynder Holding B.V.,Bynder,bynder.bio,44.2,False
82,Bynder Holding B.V.,Bynder,bynder.com,64.2,True
82,Bynder Holding B.V.,Bynder,bram.cv,35.2,False
83,C&W Services (S) Pte. Ltd.,CWS Road Plate,cwsroadplate.com,38.72,False
83,C&W Services (S) Pte. Ltd.,CW Janitorial Service,cwjanitorialservice.com,44.26,False
83,C&W Services (S) Pte. Ltd.,CW Aero Services,cwaeroservices.com,72.91,True
83,C&W Services (S) Pte. Ltd.,China Wines & Spirits,cws-wines.com,41.69,False
83,C&W Services (S) Pte. Ltd.,Technicon Engineering,technicon.com.sg,60.0,False
84,CAMPANA GROUP PTE. LTD.,CAMPANA GROUP INGENIERIAS,campanagroup.cl,48.75,False
84,CAMPANA GROUP PTE. LTD.,CAMPANA Group,campana.la,53.89,False
84,CAMPANA GROUP PTE. LTD.,Techno Marine,technomarine.com.sg,58.14,False
84,CAMPANA GROUP PTE. LTD.,Campana Group,campanaworks.com,63.36,True
84,CAMPANA GROUP PTE. LTD.,J. P. Electronic Devices,jpegroup.com,49.38,False
85,CBRE AS,Nordics,nordicsrealestate.com,50.0,False
85,CBRE AS,CBRE Kløfta,,38.1,False
85,CBRE AS,CBRE Luxembourg,cbre.lu,57.86,False
85,CBRE AS,CBRE Denmark,cbre.dk,61.43,False
85,CBRE AS,CBRE Norway,cbre.no,86.67,True
86,CBRE Teknisk Servicepartner A/S,CBRE Luxembourg,cbre.lu,44.88,False
86,CBRE Teknisk Servicepartner A/S,StayOnline,stayonline.dk,71.98,False
86,CBRE Teknisk Servicepartner A/S,CBRE Teknisk servicepartner,cbre-tekniskservicepartner.dk,98.21,True
86,CBRE Teknisk Servicepartner A/S,Nordics,nordicsrealestate.com,37.07,False
86,CBRE Teknisk Servicepartner A/S,CBRE Denmark,cbre.dk,69.1,False
87,CELLUSYS LIMITED,Zariot,zariot.com,61.24,False
87,CELLUSYS LIMITED,Cellusys IoT,cellusysiot.com,57.14,False
87,CELLUSYS LIMITED,Cellusys,cellusys.com,83.57,True
87,CELLUSYS LIMITED,Cellusys Academy,cellusysacademy.com,53.54,False
87,CELLUSYS LIMITED,Cellusys Technologies,cellusys-technologies.com,47.06,False
88,CENTERFORENINGEN FISKETORVET SHOPPING CENTER F.M.B.A.,Scandinavian Shopping Center Partners,sscp.io,47.94,False
88,CENTERFORENINGEN FISKETORVET SHOPPING CENTER F.M.B.A.,Centerforeningen for Nyvangsparken,nyvangsparkens.dk,64.42,False
88,CENTERFORENINGEN FISKETORVET SHOPPING CENTER F.M.B.A.,Fælles Service Center Sekretariatet,faellesservicecenter.dk,62.18,False
88,CENTERFORENINGEN FISKETORVET SHOPPING CENTER F.M.B.A.,Centerforeningen Borgergården,,32.44,False
88,CENTERFORENINGEN FISKETORVET SHOPPING CENTER F.M.B.A.,Fisketorvet,fisketorvet.dk,68.98,True
89,CETIN Hungary Zrt.,Drivingcamp,drivingcamp.hu,70.14,False
89,CETIN Hungary Zrt.,WOODLAND,woodland.hu,52.69,False
89,CETIN Hungary Zrt.,CETIN Hungary,cetin.hu,100.0,True
89,CETIN Hungary Zrt.,CETIN International,cetin.international,64.46,False
89,CETIN Hungary Zrt.,Yettel Hungary,yettel.hu,76.67,False
90,CHINA TELECOM GLOBAL LTD,China Motion Telecom International Ltd.,,46.67,False
90,CHINA TELECOM GLOBAL LTD,China Dragon Telecom,chinadragontel.com,57.55,False
90,CHINA TELECOM GLOBAL LTD,MultiTech,multi-tech.com.hk,67.34,False
90,CHINA TELECOM GLOBAL LTD,CHINA GLOBAL LINK LOGISTIC CO. LIMITED,gll-ch.com,50.45,False
90,CHINA TELECOM GLOBAL LTD,China Telecom Global,chinatelecomglobal.com,79.7,True
91,CHINA UNICOM (SINGAPORE) OPERATIONS PTE. LTD.,China Unicom Singapore Operations Limited,cuniq.sg,88.42,True
91,CHINA UNICOM (SINGAPORE) OPERATIONS PTE. LTD.,OCEAN INFINITY,oceaninfinity.com,36.03,False
91,CHINA UNICOM (SINGAPORE) OPERATIONS PTE. LTD.,China Harbour Singapore Engineering Company Pte. Ltd.,,46.94,False
91,CHINA UNICOM (SINGAPORE) OPERATIONS PTE. LTD.,China Unicom Singapore,,46.27,False
91,CHINA UNICOM (SINGAPORE) OPERATIONS PTE. LTD.,China Doll,chinadollktv.com,55.41,False
92,CHUBB GLOBAL RISK ADVISORS PTE. LTD.,Duro Capital,durocapital.com,50.72,False
92,CHUBB GLOBAL RISK ADVISORS PTE. LTD.,Chubb Global Risk Advisors,cgra.com.sg,80.44,True
92,CHUBB GLOBAL RISK ADVISORS PTE. LTD.,Chubb Travel Insurance,chubbtravelinsurance.com.sg,62.15,False
92,CHUBB GLOBAL RISK ADVISORS PTE. LTD.,ALA ADVISORS,alaa.sg,70.57,False
92,CHUBB GLOBAL RISK ADVISORS PTE. LTD.,Farro,farroandco.com,51.0,False
93,CIBICOM SERVICES A/S,Cibicom A/S.,cibicom.dk,87.5,True
93,CIBICOM SERVICES A/S,Cibicom Frejlev-senderen,,35.39,False
93,CIBICOM SERVICES A/S,Cibicom,cibicom.com,73.57,False
93,CIBICOM SERVICES A/S,Cibicom,speedtest.dk,67.41,False
93,CIBICOM SERVICES A/S,Cibicom Mobility known as Net1,,39.2,False
94,CIENA LIMITED,Ciena,ciena.in,69.0,False
94,CIENA LIMITED,Ciena BR,ciena.com.br,67.86,False
94,CIENA LIMITED,Ciena,ciena.com,50.3,False
94,CIENA LIMITED,Ciena DE,ciena.de,71.67,True
94,CIENA LIMITED,Ciena International,tunm.org,39.86,False
95,CISCO INTERNATIONAL LIMITED,Cisco International Limited,,41.25,False
95,CISCO INTERNATIONAL LIMITED,Cisco Systems London,cisco.co.uk,55.26,False
95,CISCO INTERNATIONAL LIMITED,Cisco Blue,ciscoblue.co.uk,56.8,False
95,CISCO INTERNATIONAL LIMITED,Cisco repair services,cisco-repair.co.uk,52.33,False
95,CISCO INTERNATIONAL LIMITED,Cisco International,ciscointl.com,57.49,True
96,CISCO NORWAY AS,Sana Pharma Medical,sanapharmamedical.com,49.57,False
96,CISCO NORWAY AS,Markwardbopp,markwardbopp.wordpress.com,31.58,False
96,CISCO NORWAY AS,Nemko,nemko.com,34.89,False
96,CISCO NORWAY AS,Cisco Systems Norway AS,,51.58,False
96,CISCO NORWAY AS,Norsk Tannhelseforsikring,norsktannhelseforsikring.no,63.32,True
97,CITERO AS,Funell,funell.no,54.67,False
97,CITERO AS,Citero,citero.no,92.0,True
97,CITERO AS,Citero Henrique e Martins - Advocacia,,20.2,False
97,CITERO AS,Virtur,virtur.no,70.96,False
97,CITERO AS,Citero,citerotest.no,89.0,False
98,"CLOUDERA, INC.",Cloudera,cloudera.com,67.09,False
98,"CLOUDERA, INC.",ClouderaNOW24,greaterrichmondhomeloanconnect.com,63.1,False
98,"CLOUDERA, INC.",Cloudera Foundation,,46.67,False
98,"CLOUDERA, INC.",Cloudera Securities Litigation,clouderasecuritieslitigation.com,72.59,True
98,"CLOUDERA, INC.",Cloudera,dianaesparza.me,48.09,False
99,Comba Technologies Sdn. Bhd.,V-Smart Technologies Sdn Bhd.,vsmart.com.my,79.34,True
99,Comba Technologies Sdn. Bhd.,MyDialysis,mydialysis.com.my,77.29,False
99,Comba Technologies Sdn. Bhd.,CM Boost Studio,cmbooststudio.com,60.0,False
99,Comba Technologies Sdn. Bhd.,Comba Telecom Inc.,combausa.com,45.2,False
99,Comba Technologies Sdn. Bhd.,OM Technologies Sdn.Bhd.,,53.59,False
100,COMBA TELECOM LIMITED,Comba Telecom Inc.,combausa.com,54.81,False
100,COMBA TELECOM LIMITED,Vasav Telecom,vasavtele.com,63.02,False
100,COMBA TELECOM LIMITED,Mecadliber,mecadliber.store,61.49,False
100,COMBA TELECOM LIMITED,Comba Telecom,comba-telecom.com,67.66,True
100,COMBA TELECOM LIMITED,Comba,mycomba.com,49.7,False
101,Comengineering Sdn. Bhd.,Metro Com Engineering S.p.A.,metrocom.it,49.45,False
101,Comengineering Sdn. Bhd.,Adorea Systems,adoreasystems.com,44.52,False
101,Comengineering Sdn. Bhd.,Seliyan Com. Engineering,,36.67,False
101,Comengineering Sdn. Bhd.,COMENGINEERING SDN BHD.,,59.15,True
101,Comengineering Sdn. Bhd.,COM Engineering Ltd.,,31.86,False
102,COMMSCOPE SOLUTIONS SINGAPORE PTE. LTD.,All Property Solutions Singapore,apss.com.sg,84.5,True
102,COMMSCOPE SOLUTIONS SINGAPORE PTE. LTD.,CommScope Solutions S Pte Ltd.,,44.78,False
102,COMMSCOPE SOLUTIONS SINGAPORE PTE. LTD.,CommScope,,17.5,False
102,COMMSCOPE SOLUTIONS SINGAPORE PTE. LTD.,HOMENET,homenet.sg,83.43,False
102,COMMSCOPE SOLUTIONS SINGAPORE PTE. LTD.,CommScope APAC,commscopeapacmerchandise.com,47.03,False
103,CommScope Technologies AG,Commscope Technologies Ag,,52.22,False
103,CommScope Technologies AG,CommScope,,22.99,False
103,CommScope Technologies AG,CommScope Wireless Systems AG,,36.61,False
103,CommScope Technologies AG,Internationales Steuerseminar Schweiz,ists.ch,67.59,True
103,CommScope Technologies AG,CommScope,,22.71,False
104,COMMSCOPE TECHNOLOGIES LLC,Commscope Technologies South Africa Pty Ltd.,,27.43,False
104,COMMSCOPE TECHNOLOGIES LLC,CommScope,,20.57,False
104,COMMSCOPE TECHNOLOGIES LLC,Commscope Technologies K Ltdtd,commscope-ea.com,57.14,True
104,COMMSCOPE TECHNOLOGIES LLC,CommScope,,30.57,False
104,COMMSCOPE TECHNOLOGIES LLC,CommScope Technologies Philippines Inc.,,30.77,False
105,COMVIVA TECHNOLOGIES LIMITED,Comviva Technologies,comviva.com,85.0,True
105,COMVIVA TECHNOLOGIES LIMITED,BLG Technologies Pvt. Limited,meriindia.in,73.57,False
105,COMVIVA TECHNOLOGIES LIMITED,MENTORRD,mentorrd.com,47.97,False
105,COMVIVA TECHNOLOGIES LIMITED,Integrated Technologies,integratedtech.co.in,77.82,False
105,COMVIVA TECHNOLOGIES LIMITED,Comviva,mahindracomviva.com,50.25,False
106,CONSCIA DANMARK A/S,Conscia Danmark A/S.,laugesen.io,68.18,False
106,CONSCIA DANMARK A/S,Conscia Moments,conscia.dk,74.86,True
106,CONSCIA DANMARK A/S,SJEC,sjecdanmark.dk,70.32,False
106,CONSCIA DANMARK A/S,Conscia Holdco A/S.,,38.7,False
106,CONSCIA DANMARK A/S,Conscia,conscia.com,48.89,False
107,CONTROL RISKS GROUP LIMITED,RISKS GROUP LIMITED,risks-group.com,68.22,False
107,CONTROL RISKS GROUP LIMITED,SOLUTICS,solutics.co.uk,54.17,False
107,CONTROL RISKS GROUP LIMITED,Control risks,controlrisks.com,69.75,False
107,CONTROL RISKS GROUP LIMITED,Control Risks Group Holdings Ltd.,controlrisks.net,75.75,True
107,CONTROL RISKS GROUP LIMITED,CONTROL GROUP,controlgroup.coop,60.29,False
108,CORPORATE COMMUNICATIONS AS,Corporate Good,corpgood.com,64.95,False
108,CORPORATE COMMUNICATIONS AS,M&A Corporate Advisors,ma-advisors.no,74.68,False
108,CORPORATE COMMUNICATIONS AS,Corporate Communications,corporatecommunications.no,96.99,True
108,CORPORATE COMMUNICATIONS AS,Corporate Cup Norway,corporatecup.no,83.58,False
108,CORPORATE COMMUNICATIONS AS,VERIDIAN,veridian.no,61.57,False
109,"COUPA SOFTWARE, INC.",Coupa Software India Pvt. Ltd.,,44.36,False
109,"COUPA SOFTWARE, INC.",COUPA EVISA APPLICATION,kruto-app.us,82.12,False
109,"COUPA SOFTWARE, INC.",COUPA,coupa.co.jp,51.51,False
109,"COUPA SOFTWARE, INC.",Coupa Cats,coupacats.store,52.14,False
109,"COUPA SOFTWARE, INC.",Coupa,coupa.com,83.97,True
110,"COURSERA, INC.",Coursera,malojabrd.top,63.71,False
110,"COURSERA, INC.",Coursera,cozycomfort.top,56.0,False
110,"COURSERA, INC.",Coursera,coursera.org,74.09,False
110,"COURSERA, INC.",Coursera,kidlove.top,63.71,False
110,"COURSERA, INC.",Coursera Inc.,translate-coursera.org,79.43,True
111,CRAYON A/S,Crayon A/S.,,50.1,False
111,CRAYON A/S,Crayon Danmark Inactive,,30.88,False
111,CRAYON A/S,Crayon,crayonweb.azurewebsites.net,53.6,False
111,CRAYON A/S,Crayon Bogføring,,33.68,False
111,CRAYON A/S,Crayon Cloud Day 2018,crayoncloudday.dk,69.75,True
112,CRAYON AS,CEE CRAYON,cyber-security-forum.com,61.93,False
112,CRAYON AS,Crayon Group,crayon.com,71.67,False
112,CRAYON AS,Crayon,crayonweb.azurewebsites.net,74.0,False
112,CRAYON AS,CRAYON,rewired.no,80.33,True
112,CRAYON AS,Crayon Software Asset,crayonpublicwebprod.azurewebsites.net,47.82,False
113,CRAYON PTE. LTD.,Crayon Digital Pte Ltd.,crayondigital.net,60.31,False
113,CRAYON PTE. LTD.,Crayon Data,crayondata.ai,44.95,False
113,CRAYON PTE. LTD.,Crayon Data,crayondata.com,54.95,False
113,CRAYON PTE. LTD.,CRAYON WHITE,crayonwhite.com,57.14,False
113,CRAYON PTE. LTD.,Crayon Creation,crayon.sg,73.23,True
114,"CROWDSTRIKE SERVICES, INC.",CrowdStrike Inc s.r.o.,crowdstrikeinc.sk,62.22,True
114,"CROWDSTRIKE SERVICES, INC.",CrowdStrike,crowdstrike.com,61.45,False
114,"CROWDSTRIKE SERVICES, INC.",CrowdStrike,mdcoin.net,61.67,False
114,"CROWDSTRIKE SERVICES, INC.",CrowdStrike,adversary.zone,59.08,False
114,"CROWDSTRIKE SERVICES, INC.",Finance MVP,financemvp.com,48.16,False
115,Searcher ApS,SEARCHERS INTERNATIONAL,searchers.dk,74.37,False
115,Searcher ApS,Searcher,searcher.dk,93.2,True
115,Searcher ApS,Soul searcher,soulsearcher.dk,72.6,False
115,Searcher ApS,Searcher,searcher.readthedocs.io,57.0,False
115,Searcher ApS,Location Searcher,locationsearcher.com,46.57,False
116,"CUSHMAN & WAKEFIELD SERVICES (THAILAND) CO., LTD.",Cushman & Wakefield Kft.,hun-industrial.hu,39.47,False
116,"CUSHMAN & WAKEFIELD SERVICES (THAILAND) CO., LTD.",Cushman,txtsv.com,30.96,False
116,"CUSHMAN & WAKEFIELD SERVICES (THAILAND) CO., LTD.",WAKEFIELD INTERFAITH FOOD PANTRY,wifoodpantry.org,42.52,False
116,"CUSHMAN & WAKEFIELD SERVICES (THAILAND) CO., LTD.",Cushman & Wakefield Services Thailand Co. Ltd.,,48.74,False
116,"CUSHMAN & WAKEFIELD SERVICES (THAILAND) CO., LTD.",Dan Murdoch Risk Services,risk.co.th,58.4,True
117,DADES Center Ost ApS,Thomas Møgelberg,tmoegelberg.dk,64.37,False
117,DADES Center Ost ApS,Dades Center,,31.9,False
117,DADES Center Ost ApS,Voigt Psykoterapi,voigt-psykoterapi.dk,64.22,False
117,DADES Center Ost ApS,Dades,dades.dk,81.33,True
117,DADES Center Ost ApS,Dades,dades.info,41.0,False
118,BONNIER BUSINESS PRESS A/S,Bolig Magasinet,poisedfireplace.com,51.06,False
118,BONNIER BUSINESS PRESS A/S,Revive by Notabene,revivebynotabene.dk,63.35,True
118,BONNIER BUSINESS PRESS A/S,Bonnier Magazine Data,bm-data.com,58.37,False
118,BONNIER BUSINESS PRESS A/S,Bonnier Publications,woman.dk,55.19,False
118,BONNIER BUSINESS PRESS A/S,Vi I Villa,viivilla.no,56.15,False
119,DAILY JURRAT,Daily Jurr'at,,38.4,False
119,DAILY JURRAT,Print Ustad,printustad.co.uk,48.53,False
119,DAILY JURRAT,Sonu Car Wrap,sonucarwrap.com,50.3,False
119,DAILY JURRAT,Gorila Products,gorilaproducts.com,50.11,False
119,DAILY JURRAT,Daily Dunya,dunya.com.pk,73.75,True
120,Dansk Kredit Rad,Dansk Fodklinik,danskfodklinik.dk,70.62,False
120,Dansk Kredit Rad,Dansk Klima Center ApS.,danskklimacenter.dk,69.95,False
120,Dansk Kredit Rad,Dansk Overpumpning,danskoverpumpning.dk,66.94,False
120,Dansk Kredit Rad,Auto Logik,autologik.dk,62.75,False
120,Dansk Kredit Rad,Dansk Kredit Råd,dk-r.dk,82.5,True
121,DANSK SUNDHEDSSIKRING KOMPLEMENTARSELSKAB ApS,Dansk Sundhedssikring,ds-sundhed.dk,84.04,True
121,DANSK SUNDHEDSSIKRING KOMPLEMENTARSELSKAB ApS,Nem Ejendomsmægler,xn--nem-ejendomsmgler-3rb.dk,52.79,False
121,DANSK SUNDHEDSSIKRING KOMPLEMENTARSELSKAB ApS,Audiovox,audiovox.dk,61.16,False
121,DANSK SUNDHEDSSIKRING KOMPLEMENTARSELSKAB ApS,Herlev Autolakering,herlevautolakering.dk,60.83,False
121,DANSK SUNDHEDSSIKRING KOMPLEMENTARSELSKAB ApS,Hornung & Møller,arnoepiano.dk,62.8,False
122,DANSKE BANK A/S,Danske Spil,danskespil.dk,74.64,False
122,DANSKE BANK A/S,Danske Bank,danskebank.com,72.21,False
122,DANSKE BANK A/S,Danske Bank CVI,danskebankforeninger.dk,79.0,True
122,DANSKE BANK A/S,Danske Bank Filmklub,ddbfilm.dk,66.18,False
122,DANSKE BANK A/S,Danske Bank Private Bank,dankebnk.com,57.92,False
123,Dantec Nordics ApS,Dantec Nordics,dantec-nordics.dk,97.85,True
123,Dantec Nordics ApS,DACB,dacb.dk,70.15,False
123,Dantec Nordics ApS,EO PLAY,eo.dk,64.28,False
123,Dantec Nordics ApS,DANTEC S.r.l.,dantec.it,47.02,False
123,Dantec Nordics ApS,Grillbar,grillbaren.dk,59.52,False
124,DEAS A/S,Deas Erhverv,deaserhverv.dk,67.35,False
124,DEAS A/S,Deas og mia,deasogmia.no,45.26,False
124,DEAS A/S,DEASAero,deasaero.com,46.54,False
124,DEAS A/S,DEAS Asset Management,deas-asset.com,57.98,False
124,DEAS A/S,DEAS Group,deas.dk,94.31,True
125,DEKO-STYLE V/ANJA GRONNE,DEKOSTYLE - Schneiker,dekostyle-schneiker.de,43.8,False
125,DEKO-STYLE V/ANJA GRONNE,Agentur Deko-Style,deko-style.de,48.7,False
125,DEKO-STYLE V/ANJA GRONNE,Deko Style,dekostyle.dk,79.51,True
125,DEKO-STYLE V/ANJA GRONNE,DEKOSTYLE,deko-style.com,49.78,False
125,DEKO-STYLE V/ANJA GRONNE,DEKO STYLE,thedekostyle.com,46.53,False
126,DELFI TECHNOLOGIES A/S,Delfi A/S.,delfiseafood.com,52.37,False
126,DELFI TECHNOLOGIES A/S,Delfi Imaging Consult I/S.,,31.6,False
126,DELFI TECHNOLOGIES A/S,Delfi Technologies,delfi.com,81.0,True
126,DELFI TECHNOLOGIES A/S,Delfi e.V.,delfi.de,44.04,False
126,DELFI TECHNOLOGIES A/S,Delfi Coaching v Ditte Hørmark,,41.54,False
127,DELL AS,D’Ellas By Angie Laws,,22.22,False
127,DELL AS,Dell,dell.no,89.09,True
127,DELL AS,Dellas hair Conceito,,20.85,False
127,DELL AS,Dellas Bronze A.P,,20.0,False
127,DELL AS,Della's Canine Beauticians,,20.05,False
128,Dell Corporation (Thailand) Co Ltd,Dell Elevator,,26.82,False
128,Dell Corporation (Thailand) Co Ltd,Dell Service,,27.25,False
128,Dell Corporation (Thailand) Co Ltd,Dellstore Thailand,dellstorethailand.com,56.19,True
